timestamp,meter_reading,hour,dow
2016-03-04 16:00:00,141.25,16,4
2016-03-04 17:00:00,127.625,17,4
2016-03-04 18:00:00,109.75,18,4
2016-03-04 19:00:00,97.25,19,4
2016-03-04 20:00:00,86.625,20,4
2016-03-04 21:00:00,78.625,21,4
2016-03-04 22:00:00,67.375,22,4
2016-03-04 23:00:00,60.125,23,4
2016-03-05 00:00:00,53.375,0,5
2016-03-05 01:00:00,53.875,1,5
2016-03-05 02:00:00,52.0,2,5
2016-03-05 03:00:00,52.5,3,5
2016-03-05 04:00:00,53.125,4,5
2016-03-05 05:00:00,50.625,5,5
2016-03-05 06:00:00,51.875,6,5
2016-03-05 07:00:00,52.375,7,5
2016-03-05 08:00:00,54.0,8,5
2016-03-05 09:00:00,54.25,9,5
2016-03-05 10:00:00,57.0,10,5
2016-03-05 11:00:00,61.75,11,5
2016-03-05 12:00:00,65.75,12,5
2016-03-05 13:00:00,66.5,13,5
2016-03-05 14:00:00,74.0,14,5
2016-03-05 15:00:00,71.625,15,5
2016-03-05 16:00:00,71.0,16,5
2016-03-05 17:00:00,70.5,17,5
2016-03-05 18:00:00,70.0,18,5
2016-03-05 19:00:00,66.25,19,5
2016-03-05 20:00:00,60.5,20,5
2016-03-05 21:00:00,56.625,21,5
2016-03-05 22:00:00,54.875,22,5
2016-03-05 23:00:00,51.25,23,5
2016-03-06 00:00:00,50.75,0,6
2016-03-06 01:00:00,48.25,1,6
2016-03-06 02:00:00,48.0,2,6
2016-03-06 03:00:00,46.125,3,6
2016-03-06 04:00:00,44.25,4,6
2016-03-06 05:00:00,46.125,5,6
2016-03-06 06:00:00,45.5,6,6
2016-03-06 07:00:00,45.625,7,6
2016-03-06 08:00:00,45.875,8,6
2016-03-06 09:00:00,45.75,9,6
2016-03-06 10:00:00,48.25,10,6
2016-03-06 11:00:00,56.125,11,6
2016-03-06 12:00:00,58.5,12,6
2016-03-06 13:00:00,61.0,13,6
2016-03-06 14:00:00,60.875,14,6
2016-03-06 15:00:00,65.25,15,6
2016-03-06 16:00:00,66.75,16,6
2016-03-06 17:00:00,66.625,17,6
2016-03-06 18:00:00,67.25,18,6
2016-03-06 19:00:00,66.5,19,6
2016-03-06 20:00:00,62.125,20,6
2016-03-06 21:00:00,60.5,21,6
2016-03-06 22:00:00,55.75,22,6
2016-03-06 23:00:00,53.125,23,6
2016-03-07 00:00:00,52.5,0,0
2016-03-07 01:00:00,50.375,1,0
2016-03-07 02:00:00,48.25,2,0
2016-03-07 03:00:00,48.625,3,0
2016-03-07 04:00:00,47.875,4,0
2016-03-07 05:00:00,47.875,5,0
2016-03-07 06:00:00,53.625,6,0
2016-03-07 07:00:00,67.875,7,0
2016-03-07 08:00:00,74.625,8,0
2016-03-07 09:00:00,97.875,9,0
2016-03-07 10:00:00,118.125,10,0
2016-03-07 11:00:00,134.5,11,0
2016-03-07 12:00:00,142.75,12,0
2016-03-07 13:00:00,143.875,13,0
2016-03-07 14:00:00,146.0,14,0
2016-03-07 15:00:00,144.75,15,0
2016-03-07 16:00:00,143.5,16,0
2016-03-07 17:00:00,136.0,17,0
2016-03-07 18:00:00,119.25,18,0
2016-03-07 19:00:00,100.875,19,0
2016-03-07 20:00:00,91.25,20,0
2016-03-07 21:00:00,84.875,21,0
2016-03-07 22:00:00,71.5,22,0
2016-03-07 23:00:00,58.25,23,0
2016-03-08 00:00:00,66.3075,0,1
2016-03-08 01:00:00,55.625,1,1
2016-03-08 02:00:00,53.75,2,1
2016-03-08 03:00:00,52.25,3,1
2016-03-08 04:00:00,51.5,4,1
2016-03-08 05:00:00,51.375,5,1
2016-03-08 06:00:00,57.25,6,1
2016-03-08 07:00:00,70.375,7,1
2016-03-08 08:00:00,77.75,8,1
2016-03-08 09:00:00,92.625,9,1
2016-03-08 10:00:00,110.5,10,1
2016-03-08 11:00:00,127.125,11,1
2016-03-08 12:00:00,105.058,12,1
2016-03-08 13:00:00,75.1151,13,1
2016-03-08 14:00:00,75.1151,14,1
2016-03-08 15:00:00,75.1151,15,1
2016-03-08 16:00:00,75.1151,16,1
2016-03-08 17:00:00,75.1151,17,1
2016-03-08 18:00:00,75.1151,18,1
2016-03-08 19:00:00,75.1151,19,1
2016-03-08 20:00:00,75.1151,20,1
2016-03-08 21:00:00,75.1151,21,1
2016-03-08 22:00:00,75.1151,22,1
2016-03-08 23:00:00,75.1151,23,1
2016-03-09 00:00:00,75.1151,0,2
2016-03-09 01:00:00,75.1151,1,2
2016-03-09 02:00:00,75.1151,2,2
2016-03-09 03:00:00,75.1151,3,2
2016-03-09 04:00:00,75.1151,4,2
2016-03-09 05:00:00,75.1151,5,2
2016-03-09 06:00:00,75.1151,6,2
2016-03-09 07:00:00,75.1151,7,2
2016-03-09 08:00:00,75.1151,8,2
2016-03-09 09:00:00,75.1151,9,2
2016-03-09 10:00:00,75.1151,10,2
2016-03-09 11:00:00,75.1151,11,2
2016-03-09 12:00:00,75.1151,12,2
2016-03-09 13:00:00,75.1151,13,2
2016-03-09 14:00:00,75.1151,14,2
2016-03-09 15:00:00,75.1151,15,2
2016-03-09 16:00:00,75.1151,16,2
2016-03-09 17:00:00,75.1151,17,2
2016-03-09 18:00:00,75.1151,18,2
2016-03-09 19:00:00,75.1151,19,2
2016-03-09 20:00:00,75.1151,20,2
2016-03-09 21:00:00,75.1151,21,2
2016-03-09 22:00:00,75.1151,22,2
2016-03-09 23:00:00,75.1151,23,2
2016-03-10 00:00:00,75.1151,0,3
2016-03-10 01:00:00,75.1151,1,3
2016-03-10 02:00:00,75.1151,2,3
2016-03-10 03:00:00,75.1151,3,3
2016-03-10 04:00:00,75.1151,4,3
2016-03-10 05:00:00,75.1151,5,3
2016-03-10 06:00:00,75.1151,6,3
2016-03-10 07:00:00,75.1151,7,3
2016-03-10 08:00:00,75.1151,8,3
2016-03-10 09:00:00,75.1151,9,3
2016-03-10 10:00:00,75.1151,10,3
2016-03-10 11:00:00,75.1151,11,3
2016-03-10 12:00:00,75.1151,12,3
2016-03-10 13:00:00,75.1151,13,3
2016-03-10 14:00:00,75.1151,14,3
2016-03-10 15:00:00,75.1151,15,3
2016-03-10 16:00:00,75.1151,16,3
2016-03-10 17:00:00,75.1151,17,3
2016-03-10 18:00:00,75.1151,18,3
2016-03-10 19:00:00,75.1151,19,3
2016-03-10 20:00:00,75.1151,20,3
2016-03-10 21:00:00,75.1151,21,3
2016-03-10 22:00:00,75.1151,22,3
2016-03-10 23:00:00,75.1151,23,3
2016-03-11 00:00:00,75.1151,0,4
2016-03-11 01:00:00,75.1151,1,4
2016-03-11 02:00:00,75.1151,2,4
2016-03-11 03:00:00,75.1151,3,4
2016-03-11 04:00:00,75.1151,4,4
2016-03-11 05:00:00,75.1151,5,4
2016-03-11 06:00:00,75.1151,6,4
2016-03-11 07:00:00,75.1151,7,4
2016-03-11 08:00:00,75.1151,8,4
2016-03-11 09:00:00,75.1151,9,4
2016-03-11 10:00:00,75.1151,10,4
2016-03-11 11:00:00,75.1151,11,4
2016-03-11 12:00:00,75.1151,12,4
2016-03-11 13:00:00,75.1151,13,4
2016-03-11 14:00:00,75.1151,14,4
2016-03-11 15:00:00,75.1151,15,4
2016-03-11 16:00:00,75.1151,16,4
2016-03-11 17:00:00,75.1151,17,4
2016-03-11 18:00:00,75.1151,18,4
2016-03-11 19:00:00,75.1151,19,4
2016-03-11 20:00:00,75.1151,20,4
2016-03-11 21:00:00,75.1151,21,4
2016-03-11 22:00:00,75.1151,22,4
2016-03-11 23:00:00,75.1151,23,4
2016-03-12 00:00:00,75.1151,0,5
2016-03-12 01:00:00,75.1151,1,5
2016-03-12 02:00:00,75.1151,2,5
2016-03-12 03:00:00,75.1151,3,5
2016-03-12 04:00:00,75.1151,4,5
2016-03-12 05:00:00,75.1151,5,5
2016-03-12 06:00:00,75.1151,6,5
2016-03-12 07:00:00,75.1151,7,5
2016-03-12 08:00:00,75.1151,8,5
2016-03-12 09:00:00,75.1151,9,5
2016-03-12 10:00:00,75.1151,10,5
2016-03-12 11:00:00,75.1151,11,5
2016-03-12 12:00:00,75.1151,12,5
2016-03-12 13:00:00,75.1151,13,5
2016-03-12 14:00:00,75.1151,14,5
2016-03-12 15:00:00,75.1151,15,5
2016-03-12 16:00:00,75.1151,16,5
2016-03-12 17:00:00,75.1151,17,5
2016-03-12 18:00:00,75.1151,18,5
2016-03-12 19:00:00,75.1151,19,5
2016-03-12 20:00:00,75.1151,20,5
2016-03-12 21:00:00,75.1151,21,5
2016-03-12 22:00:00,75.1151,22,5
2016-03-12 23:00:00,75.1151,23,5
2016-03-13 00:00:00,75.1151,0,6
2016-03-13 01:00:00,75.1151,1,6
2016-03-13 02:00:00,75.1151,2,6
2016-03-13 03:00:00,75.1151,3,6
2016-03-13 04:00:00,75.1151,4,6
2016-03-13 05:00:00,75.1151,5,6
2016-03-13 06:00:00,75.1151,6,6
2016-03-13 07:00:00,75.1151,7,6
2016-03-13 08:00:00,75.1151,8,6
2016-03-13 09:00:00,75.1151,9,6
2016-03-13 10:00:00,75.1151,10,6
2016-03-13 11:00:00,75.1151,11,6
2016-03-13 12:00:00,75.1151,12,6
2016-03-13 13:00:00,75.1151,13,6
2016-03-13 14:00:00,75.1151,14,6
2016-03-13 15:00:00,75.1151,15,6
2016-03-13 16:00:00,75.1151,16,6
2016-03-13 17:00:00,75.1151,17,6
2016-03-13 18:00:00,75.1151,18,6
2016-03-13 19:00:00,75.1151,19,6
2016-03-13 20:00:00,75.1151,20,6
2016-03-13 21:00:00,75.1151,21,6
2016-03-13 22:00:00,75.1151,22,6
2016-03-13 23:00:00,75.1151,23,6
2016-03-14 00:00:00,75.1151,0,0
2016-03-14 01:00:00,75.1151,1,0
2016-03-14 02:00:00,75.1151,2,0
2016-03-14 03:00:00,75.1151,3,0
2016-03-14 04:00:00,75.1151,4,0
2016-03-14 05:00:00,75.1151,5,0
2016-03-14 06:00:00,75.1151,6,0
2016-03-14 07:00:00,75.1151,7,0
2016-03-14 08:00:00,75.1151,8,0
2016-03-14 09:00:00,75.1151,9,0
2016-03-14 10:00:00,75.1151,10,0
2016-03-14 11:00:00,75.1151,11,0
2016-03-14 12:00:00,75.1151,12,0
2016-03-14 13:00:00,75.1151,13,0
2016-03-14 14:00:00,75.1151,14,0
2016-03-14 15:00:00,75.1151,15,0
2016-03-14 16:00:00,75.1151,16,0
2016-03-14 17:00:00,75.1151,17,0
2016-03-14 18:00:00,75.1151,18,0
2016-03-14 19:00:00,75.1151,19,0
2016-03-14 20:00:00,75.1151,20,0
2016-03-14 21:00:00,75.1151,21,0
2016-03-14 22:00:00,75.1151,22,0
2016-03-14 23:00:00,75.1151,23,0
2016-03-15 00:00:00,75.1151,0,1
2016-03-15 01:00:00,75.1151,1,1
2016-03-15 02:00:00,75.1151,2,1
2016-03-15 03:00:00,75.1151,3,1
2016-03-15 04:00:00,75.1151,4,1
2016-03-15 05:00:00,75.1151,5,1
2016-03-15 06:00:00,75.1151,6,1
2016-03-15 07:00:00,75.1151,7,1
2016-03-15 08:00:00,75.1151,8,1
2016-03-15 09:00:00,75.1151,9,1
2016-03-15 10:00:00,75.1151,10,1
2016-03-15 11:00:00,75.1151,11,1
2016-03-15 12:00:00,75.1151,12,1
2016-03-15 13:00:00,75.1151,13,1
2016-03-15 14:00:00,75.1151,14,1
2016-03-15 15:00:00,75.1151,15,1
2016-03-15 16:00:00,75.1151,16,1
2016-03-15 17:00:00,75.1151,17,1
2016-03-15 18:00:00,75.1151,18,1
2016-03-15 19:00:00,75.1151,19,1
2016-03-15 20:00:00,75.1151,20,1
2016-03-15 21:00:00,75.1151,21,1
2016-03-15 22:00:00,75.1151,22,1
2016-03-15 23:00:00,75.1151,23,1
2016-03-16 00:00:00,75.1151,0,2
2016-03-16 01:00:00,75.1151,1,2
2016-03-16 02:00:00,75.1151,2,2
2016-03-16 03:00:00,75.1151,3,2
2016-03-16 04:00:00,75.1151,4,2
2016-03-16 05:00:00,75.1151,5,2
2016-03-16 06:00:00,75.1151,6,2
2016-03-16 07:00:00,75.1151,7,2
2016-03-16 08:00:00,75.1151,8,2
2016-03-16 09:00:00,75.1151,9,2
2016-03-16 10:00:00,75.1151,10,2
2016-03-16 11:00:00,75.1151,11,2
2016-03-16 12:00:00,75.1151,12,2
2016-03-16 13:00:00,75.1151,13,2
2016-03-16 14:00:00,75.1151,14,2
2016-03-16 15:00:00,75.1151,15,2
2016-03-16 16:00:00,75.1151,16,2
2016-03-16 17:00:00,75.1151,17,2
2016-03-16 18:00:00,75.1151,18,2
2016-03-16 19:00:00,75.1151,19,2
2016-03-16 20:00:00,75.1151,20,2
2016-03-16 21:00:00,75.1151,21,2
2016-03-16 22:00:00,75.1151,22,2
2016-03-16 23:00:00,75.1151,23,2
2016-03-17 00:00:00,75.1151,0,3
2016-03-17 01:00:00,75.1151,1,3
2016-03-17 02:00:00,75.1151,2,3
2016-03-17 03:00:00,75.1151,3,3
2016-03-17 04:00:00,75.1151,4,3
2016-03-17 05:00:00,75.1151,5,3
2016-03-17 06:00:00,75.1151,6,3
2016-03-17 07:00:00,75.1151,7,3
2016-03-17 08:00:00,75.1151,8,3
2016-03-17 09:00:00,75.1151,9,3
2016-03-17 10:00:00,75.1151,10,3
2016-03-17 11:00:00,75.1151,11,3
2016-03-17 12:00:00,75.1151,12,3
2016-03-17 13:00:00,75.1151,13,3
2016-03-17 14:00:00,75.1151,14,3
2016-03-17 15:00:00,75.1151,15,3
2016-03-17 16:00:00,75.1151,16,3
2016-03-17 17:00:00,75.1151,17,3
2016-03-17 18:00:00,75.1151,18,3
2016-03-17 19:00:00,75.1151,19,3
2016-03-17 20:00:00,75.1151,20,3
2016-03-17 21:00:00,75.1151,21,3
2016-03-17 22:00:00,75.1151,22,3
2016-03-17 23:00:00,75.1151,23,3
2016-03-18 00:00:00,75.1151,0,4
2016-03-18 01:00:00,75.1151,1,4
2016-03-18 02:00:00,75.1151,2,4
2016-03-18 03:00:00,75.1151,3,4
2016-03-18 04:00:00,75.1151,4,4
2016-03-18 05:00:00,75.1151,5,4
2016-03-18 06:00:00,75.1151,6,4
2016-03-18 07:00:00,75.1151,7,4
2016-03-18 08:00:00,75.1151,8,4
2016-03-18 09:00:00,75.1151,9,4
2016-03-18 10:00:00,75.1151,10,4
2016-03-18 11:00:00,75.1151,11,4
2016-03-18 12:00:00,75.1151,12,4
2016-03-18 13:00:00,75.1151,13,4
2016-03-18 14:00:00,75.1151,14,4
2016-03-18 15:00:00,75.1151,15,4
2016-03-18 16:00:00,75.1151,16,4
2016-03-18 17:00:00,75.1151,17,4
2016-03-18 18:00:00,75.1151,18,4
2016-03-18 19:00:00,75.1151,19,4
2016-03-18 20:00:00,75.1151,20,4
2016-03-18 21:00:00,75.1151,21,4
2016-03-18 22:00:00,75.1151,22,4
2016-03-18 23:00:00,75.1151,23,4
2016-03-19 00:00:00,75.1151,0,5
2016-03-19 01:00:00,75.1151,1,5
2016-03-19 02:00:00,75.1151,2,5
2016-03-19 03:00:00,75.1151,3,5
2016-03-19 04:00:00,75.1151,4,5
2016-03-19 05:00:00,75.1151,5,5
2016-03-19 06:00:00,75.1151,6,5
2016-03-19 07:00:00,75.1151,7,5
2016-03-19 08:00:00,75.1151,8,5
2016-03-19 09:00:00,75.1151,9,5
2016-03-19 10:00:00,75.1151,10,5
2016-03-19 11:00:00,75.1151,11,5
2016-03-19 12:00:00,75.1151,12,5
2016-03-19 13:00:00,75.1151,13,5
2016-03-19 14:00:00,75.1151,14,5
2016-03-19 15:00:00,75.1151,15,5
2016-03-19 16:00:00,75.1151,16,5
2016-03-19 17:00:00,75.1151,17,5
2016-03-19 18:00:00,75.1151,18,5
2016-03-19 19:00:00,75.1151,19,5
2016-03-19 20:00:00,75.1151,20,5
2016-03-19 21:00:00,75.1151,21,5
2016-03-19 22:00:00,75.1151,22,5
2016-03-19 23:00:00,75.1151,23,5
2016-03-20 00:00:00,75.1151,0,6
2016-03-20 01:00:00,75.1151,1,6
2016-03-20 02:00:00,75.1151,2,6
2016-03-20 03:00:00,75.1151,3,6
2016-03-20 04:00:00,75.1151,4,6
2016-03-20 05:00:00,75.1151,5,6
2016-03-20 06:00:00,75.1151,6,6
2016-03-20 07:00:00,75.1151,7,6
2016-03-20 08:00:00,75.1151,8,6
2016-03-20 09:00:00,75.1151,9,6
2016-03-20 10:00:00,75.1151,10,6
2016-03-20 11:00:00,75.1151,11,6
2016-03-20 12:00:00,75.1151,12,6
2016-03-20 13:00:00,75.1151,13,6
2016-03-20 14:00:00,75.1151,14,6
2016-03-20 15:00:00,75.1151,15,6
2016-03-20 16:00:00,75.1151,16,6
2016-03-20 17:00:00,75.1151,17,6
2016-03-20 18:00:00,75.1151,18,6
2016-03-20 19:00:00,75.1151,19,6
2016-03-20 20:00:00,75.1151,20,6
2016-03-20 21:00:00,75.1151,21,6
2016-03-20 22:00:00,75.1151,22,6
2016-03-20 23:00:00,75.1151,23,6
2016-03-21 00:00:00,75.1151,0,0
2016-03-21 01:00:00,75.1151,1,0
2016-03-21 02:00:00,75.1151,2,0
2016-03-21 03:00:00,75.1151,3,0
2016-03-21 04:00:00,75.1151,4,0
2016-03-21 05:00:00,75.1151,5,0
2016-03-21 06:00:00,75.1151,6,0
2016-03-21 07:00:00,75.1151,7,0
2016-03-21 08:00:00,75.1151,8,0
2016-03-21 09:00:00,75.1151,9,0
2016-03-21 10:00:00,75.1151,10,0
2016-03-21 11:00:00,75.1151,11,0
2016-03-21 12:00:00,75.1151,12,0
2016-03-21 13:00:00,75.1151,13,0
2016-03-21 14:00:00,75.1151,14,0
2016-03-21 15:00:00,75.1151,15,0
2016-03-21 16:00:00,75.1151,16,0
2016-03-21 17:00:00,75.1151,17,0
2016-03-21 18:00:00,75.1151,18,0
2016-03-21 19:00:00,75.1151,19,0
2016-03-21 20:00:00,75.1151,20,0
2016-03-21 21:00:00,75.1151,21,0
2016-03-21 22:00:00,75.1151,22,0
2016-03-21 23:00:00,75.1151,23,0
2016-03-22 00:00:00,75.1151,0,1
2016-03-22 01:00:00,75.1151,1,1
2016-03-22 02:00:00,75.1151,2,1
2016-03-22 03:00:00,75.1151,3,1
2016-03-22 04:00:00,75.1151,4,1
2016-03-22 05:00:00,75.1151,5,1
2016-03-22 06:00:00,75.1151,6,1
2016-03-22 07:00:00,75.1151,7,1
2016-03-22 08:00:00,75.1151,8,1
2016-03-22 09:00:00,75.1151,9,1
2016-03-22 10:00:00,75.1151,10,1
2016-03-22 11:00:00,75.1151,11,1
2016-03-22 12:00:00,75.1151,12,1
2016-03-22 13:00:00,75.1151,13,1
2016-03-22 14:00:00,75.1151,14,1
2016-03-22 15:00:00,75.1151,15,1
2016-03-22 16:00:00,75.1151,16,1
2016-03-22 17:00:00,75.1151,17,1
2016-03-22 18:00:00,75.1151,18,1
2016-03-22 19:00:00,75.1151,19,1
2016-03-22 20:00:00,75.1151,20,1
2016-03-22 21:00:00,75.1151,21,1
2016-03-22 22:00:00,75.1151,22,1
2016-03-22 23:00:00,75.1151,23,1
2016-03-23 00:00:00,75.1151,0,2
2016-03-23 01:00:00,75.1151,1,2
2016-03-23 02:00:00,75.1151,2,2
2016-03-23 03:00:00,75.1151,3,2
2016-03-23 04:00:00,75.1151,4,2
2016-03-23 05:00:00,75.1151,5,2
2016-03-23 06:00:00,75.1151,6,2
2016-03-23 07:00:00,75.1151,7,2
2016-03-23 08:00:00,75.1151,8,2
2016-03-23 09:00:00,75.1151,9,2
2016-03-23 10:00:00,75.1151,10,2
2016-03-23 11:00:00,75.1151,11,2
2016-03-23 12:00:00,75.1151,12,2
2016-03-23 13:00:00,75.1151,13,2
2016-03-23 14:00:00,75.1151,14,2
2016-03-23 15:00:00,75.1151,15,2
2016-03-23 16:00:00,75.1151,16,2
2016-03-23 17:00:00,75.1151,17,2
2016-03-23 18:00:00,75.1151,18,2
2016-03-23 19:00:00,75.1151,19,2
2016-03-23 20:00:00,75.1151,20,2
2016-03-23 21:00:00,75.1151,21,2
2016-03-23 22:00:00,75.1151,22,2
2016-03-23 23:00:00,75.1151,23,2
2016-03-24 00:00:00,75.1151,0,3
2016-03-24 01:00:00,75.1151,1,3
2016-03-24 02:00:00,75.1151,2,3
2016-03-24 03:00:00,75.1151,3,3
2016-03-24 04:00:00,75.1151,4,3
2016-03-24 05:00:00,75.1151,5,3
2016-03-24 06:00:00,75.1151,6,3
2016-03-24 07:00:00,75.1151,7,3
2016-03-24 08:00:00,75.1151,8,3
2016-03-24 09:00:00,75.1151,9,3
2016-03-24 10:00:00,75.1151,10,3
2016-03-24 11:00:00,75.1151,11,3
2016-03-24 12:00:00,75.1151,12,3
2016-03-24 13:00:00,75.1151,13,3
2016-03-24 14:00:00,75.1151,14,3
2016-03-24 15:00:00,75.1151,15,3
2016-03-24 16:00:00,75.1151,16,3
2016-03-24 17:00:00,75.1151,17,3
2016-03-24 18:00:00,75.1151,18,3
2016-03-24 19:00:00,75.1151,19,3
2016-03-24 20:00:00,75.1151,20,3
2016-03-24 21:00:00,75.1151,21,3
2016-03-24 22:00:00,75.1151,22,3
2016-03-24 23:00:00,75.1151,23,3
2016-03-25 00:00:00,75.1151,0,4
2016-03-25 01:00:00,75.1151,1,4
2016-03-25 02:00:00,75.1151,2,4
2016-03-25 03:00:00,75.1151,3,4
2016-03-25 04:00:00,75.1151,4,4
2016-03-25 05:00:00,75.1151,5,4
2016-03-25 06:00:00,75.1151,6,4
2016-03-25 07:00:00,75.1151,7,4
2016-03-25 08:00:00,75.1151,8,4
2016-03-25 09:00:00,75.1151,9,4
2016-03-25 10:00:00,75.1151,10,4
2016-03-25 11:00:00,75.1151,11,4
2016-03-25 12:00:00,75.1151,12,4
2016-03-25 13:00:00,75.1151,13,4
2016-03-25 14:00:00,75.1151,14,4
2016-03-25 15:00:00,75.1151,15,4
2016-03-25 16:00:00,75.1151,16,4
2016-03-25 17:00:00,75.1151,17,4
2016-03-25 18:00:00,75.1151,18,4
2016-03-25 19:00:00,75.1151,19,4
2016-03-25 20:00:00,75.1151,20,4
2016-03-25 21:00:00,75.1151,21,4
2016-03-25 22:00:00,75.1151,22,4
2016-03-25 23:00:00,75.1151,23,4
2016-03-26 00:00:00,75.1151,0,5
2016-03-26 01:00:00,75.1151,1,5
2016-03-26 02:00:00,75.1151,2,5
2016-03-26 03:00:00,75.1151,3,5
2016-03-26 04:00:00,75.1151,4,5
2016-03-26 05:00:00,75.1151,5,5
2016-03-26 06:00:00,75.1151,6,5
2016-03-26 07:00:00,75.1151,7,5
2016-03-26 08:00:00,75.1151,8,5
2016-03-26 09:00:00,75.1151,9,5
2016-03-26 10:00:00,75.1151,10,5
2016-03-26 11:00:00,75.1151,11,5
2016-03-26 12:00:00,75.1151,12,5
2016-03-26 13:00:00,75.1151,13,5
2016-03-26 14:00:00,75.1151,14,5
2016-03-26 15:00:00,75.1151,15,5
2016-03-26 16:00:00,75.1151,16,5
2016-03-26 17:00:00,75.1151,17,5
2016-03-26 18:00:00,75.1151,18,5
2016-03-26 19:00:00,75.1151,19,5
2016-03-26 20:00:00,75.1151,20,5
2016-03-26 21:00:00,75.1151,21,5
2016-03-26 22:00:00,75.1151,22,5
2016-03-26 23:00:00,75.1151,23,5
2016-03-27 00:00:00,75.1151,0,6
2016-03-27 01:00:00,75.1151,1,6
2016-03-27 02:00:00,75.1151,2,6
2016-03-27 03:00:00,75.1151,3,6
2016-03-27 04:00:00,75.1151,4,6
2016-03-27 05:00:00,75.1151,5,6
2016-03-27 06:00:00,75.1151,6,6
2016-03-27 07:00:00,75.1151,7,6
2016-03-27 08:00:00,75.1151,8,6
2016-03-27 09:00:00,75.1151,9,6
2016-03-27 10:00:00,75.1151,10,6
2016-03-27 11:00:00,75.1151,11,6
2016-03-27 12:00:00,75.1151,12,6
2016-03-27 13:00:00,75.1151,13,6
2016-03-27 14:00:00,75.1151,14,6
2016-03-27 15:00:00,75.1151,15,6
2016-03-27 16:00:00,75.1151,16,6
2016-03-27 17:00:00,75.1151,17,6
2016-03-27 18:00:00,75.1151,18,6
2016-03-27 19:00:00,75.1151,19,6
2016-03-27 20:00:00,75.1151,20,6
2016-03-27 21:00:00,75.1151,21,6
2016-03-27 22:00:00,75.1151,22,6
2016-03-27 23:00:00,75.1151,23,6
2016-03-28 00:00:00,75.1151,0,0
2016-03-28 01:00:00,75.1151,1,0
2016-03-28 02:00:00,75.1151,2,0
2016-03-28 03:00:00,75.1151,3,0
2016-03-28 04:00:00,75.1151,4,0
2016-03-28 05:00:00,75.1151,5,0
2016-03-28 06:00:00,75.1151,6,0
2016-03-28 07:00:00,75.1151,7,0
2016-03-28 08:00:00,75.1151,8,0
2016-03-28 09:00:00,75.1151,9,0
2016-03-28 10:00:00,75.1151,10,0
2016-03-28 11:00:00,75.1151,11,0
2016-03-28 12:00:00,75.1151,12,0
2016-03-28 13:00:00,75.1151,13,0
2016-03-28 14:00:00,75.1151,14,0
2016-03-28 15:00:00,75.1151,15,0
2016-03-28 16:00:00,75.1151,16,0
2016-03-28 17:00:00,75.1151,17,0
2016-03-28 18:00:00,75.1151,18,0
2016-03-28 19:00:00,75.1151,19,0
2016-03-28 20:00:00,75.1151,20,0
2016-03-28 21:00:00,75.1151,21,0
2016-03-28 22:00:00,75.1151,22,0
2016-03-28 23:00:00,75.1151,23,0
2016-03-29 00:00:00,75.1151,0,1
2016-03-29 01:00:00,75.1151,1,1
2016-03-29 02:00:00,75.1151,2,1
2016-03-29 03:00:00,75.1151,3,1
2016-03-29 04:00:00,75.1151,4,1
2016-03-29 05:00:00,75.1151,5,1
2016-03-29 06:00:00,75.1151,6,1
2016-03-29 07:00:00,75.1151,7,1
2016-03-29 08:00:00,75.1151,8,1
2016-03-29 09:00:00,75.1151,9,1
2016-03-29 10:00:00,75.1151,10,1
2016-03-29 11:00:00,75.1151,11,1
2016-03-29 12:00:00,75.1151,12,1
2016-03-29 13:00:00,75.1151,13,1
2016-03-29 14:00:00,75.1151,14,1
2016-03-29 15:00:00,75.1151,15,1
2016-03-29 16:00:00,75.1151,16,1
2016-03-29 17:00:00,75.1151,17,1
2016-03-29 18:00:00,75.1151,18,1
2016-03-29 19:00:00,75.1151,19,1
2016-03-29 20:00:00,75.1151,20,1
2016-03-29 21:00:00,75.1151,21,1
2016-03-29 22:00:00,75.1151,22,1
2016-03-29 23:00:00,75.1151,23,1
2016-03-30 00:00:00,75.1151,0,2
2016-03-30 01:00:00,75.1151,1,2
2016-03-30 02:00:00,75.1151,2,2
2016-03-30 03:00:00,75.1151,3,2
2016-03-30 04:00:00,75.1151,4,2
2016-03-30 05:00:00,75.1151,5,2
2016-03-30 06:00:00,75.1151,6,2
2016-03-30 07:00:00,75.1151,7,2
2016-03-30 08:00:00,75.1151,8,2
2016-03-30 09:00:00,75.1151,9,2
2016-03-30 10:00:00,75.1151,10,2
2016-03-30 11:00:00,75.1151,11,2
2016-03-30 12:00:00,75.1151,12,2
2016-03-30 13:00:00,75.1151,13,2
2016-03-30 14:00:00,75.1151,14,2
2016-03-30 15:00:00,75.1151,15,2
2016-03-30 16:00:00,75.1151,16,2
2016-03-30 17:00:00,75.1151,17,2
2016-03-30 18:00:00,75.1151,18,2
2016-03-30 19:00:00,75.1151,19,2
2016-03-30 20:00:00,75.1151,20,2
2016-03-30 21:00:00,75.1151,21,2
2016-03-30 22:00:00,75.1151,22,2
2016-03-30 23:00:00,75.1151,23,2
2016-03-31 00:00:00,75.1151,0,3
2016-03-31 01:00:00,75.1151,1,3
2016-03-31 02:00:00,75.1151,2,3
2016-03-31 03:00:00,75.1151,3,3
2016-03-31 04:00:00,75.1151,4,3
2016-03-31 05:00:00,75.1151,5,3
2016-03-31 06:00:00,75.1151,6,3
